OBJECTID,solute,CA_rewet,FA_rewet,Delta_Beta,Delta_CV_Ratio,Archetype
736,NO3N,0.0398174708651812,0.12724513637377224,-0.0141698288232087,0.2172788959980364,0
737,NO3N,0.034134702415548,0.09106034674598605,-0.0522609295971456,0.2564765319621158,0
739,NO3N,0.029736830948042248,0.19601805357912921,-0.0056745040558375,0.0255608993760323,0
740,NO3N,-0.001428175367232,-0.06221100921633825,-0.0152714928220489,0.0427772543734127,0
741,NO3N,-0.0841202468314252,-0.5141363532940451,0.055377174439979,0.0970620184422883,0
742,NO3N,0.0012915726690518,-0.177741205023554,-0.0476350681327896,0.0458717487331798,0
743,NO3N,-0.0018267411810672,0.0987750997295004,0.0358029188656131,0.1502144036131891,0
744,NO3N,-0.00098526361130475,0.053647962230746,0.0685314394638465,0.1137662801146524,0
745,NO3N,0.0050808423388925,0.0909617545727096,0.0719128291326572,0.1903361164995993,0
746,NO3N,-0.0094708228801292,0.1031441312522941,0.0507244204715219,0.0712073961850189,0
748,NO3N,-0.02482357324559195,0.07973253980018435,0.017647492181916,-0.0114594609878966,0
749,NO3N,-0.0007634559475038,0.0890745473074267,0.072076187785012,0.0872476810173621,0
750,NO3N,0.0069098163601865,0.1056184962739125,0.0430851605907989,0.0511902685588179,0
751,NO3N,0.0001945336062938,0.0450982423585447,-0.0050906892469446,0.0987860766239177,0
752,NO3N,-0.0018925933013179501,-0.025580095998651797,-0.0500528199477941,0.0976917331468728,0
753,NO3N,-0.00018370857527725,0.027798180763231997,0.0535149934405285,0.0789164044284198,0
754,NO3N,-0.0312012549565438,-0.5355522473800866,-0.0721608941154021,0.0221376175182763,0
756,NO3N,-0.013127292145437099,-0.15029149428551392,0.0085260863163754,0.1794571355933584,0
764,NO3N,0.02952614687287465,0.05529389297803475,-0.1352942077504302,0.1038773601248062,0
768,NO3N,0.037609880355466,0.1413286197238938,0.1213013218754789,0.1057450434144109,0
769,NO3N,0.070402314990185,0.0838568385151217,0.1119237863654325,0.197329083353444,0
772,NO3N,0.1081563121457511,0.2207470227685984,-0.0458570027012096,0.0303554151624927,0
773,NO3N,0.0499248971283566,0.089884919049316,0.0992371236285568,0.2822816758477794,0
774,NO3N,0.043476025677481905,0.0090584649025914,0.1276299724146006,0.2162995834787761,0
775,NO3N,0.05211533703309246,-0.04997257845085035,0.0684186106429562,0.1422898463172479,0
776,NO3N,0.0250276472449118,-0.0480068976559691,0.0174809406780922,0.0917833548361468,0
778,NO3N,0.0457148674501477,0.0248038766757927,0.3559715149176217,0.2545204539723347,0
781,NO3N,0.03369854664256415,0.0971310570338362,-0.0894364956865649,-0.0533878998137656,0
782,NO3N,0.01531362041061795,0.060279828816559404,-0.1653151569607496,-0.1305564385232185,0
783,NO3N,-0.0017725549317126991,-0.013388645132825651,-0.2356288106622748,-0.3344111767858088,0
785,NO3N,0.0075282664207915,-0.0350844570919633,0.9247055210624135,3.390496496342648,0
786,NO3N,0.0,-0.0151987678712978,0.1999133849124839,0.2178913734471497,0
787,NO3N,0.0023842999816238,0.0066022251156867,-0.1177168772036886,-0.0468933430142783,0
789,NO3N,0.0232660336784615,0.0183328514671842,0.0490125982687805,0.0428758600646971,0
796,NO3N,-0.005263823856299751,0.12029946160950246,-0.0340810749025909,-0.0110583683416567,0
797,NO3N,-0.031914339149673995,0.1380121532271024,0.1209097670465253,-0.0424423178129708,0
811,NO3N,-0.00295059401541755,0.12372538744904155,0.0029149503052213,0.0189971573519654,0
822,NO3N,0.0094945542600661,0.0186677191338455,0.0479960148625501,0.0550530775276934,0
826,NO3N,0.002574513749968,0.0461118706567331,-0.0619814207988041,-0.0331767994257956,0
843,NO3N,0.001877053577871,0.1471583925984383,-0.045902356700645,-0.0120309746222892,0
845,NO3N,0.0107560045038032,0.2646846875624699,-0.028519804188833,-0.0143980284636482,0
848,NO3N,-0.0019371900387765,0.11729799572966657,0.0528809873644334,0.0500609045962813,0
864,NO3N,0.0046721779431704,0.1629734303514592,0.2941535246148419,0.0212976913329232,0
874,NO3N,-0.006579540271223,0.13873644014226705,0.536426878294044,0.3360799107156905,0
881,NO3N,-0.0013411248298098,-0.1655702559264673,-0.0992712018620947,-0.0604470482760309,0
883,NO3N,0.02504718772450265,0.1054637693707654,0.0493262210120889,0.0518077755523084,0
885,NO3N,0.014878064026179,0.0872243371075643,-0.0962290703840994,-0.118080437976422,0
886,NO3N,-0.07000111387747135,-0.07570066617974525,-0.0141928066569502,-0.0789684954569027,0
889,NO3N,0.0029608830665184003,0.0727209456526184,-0.0184325540862881,0.0990111073518563,0
893,NO3N,0.0036495648344049,-0.014929484689603,0.0537913059300187,0.1174037341643031,0
895,NO3N,0.033229737293685446,0.18271477376685447,-0.0429031716899003,-0.0411401649149266,0
896,NO3N,0.028330621399498202,0.4031985871179114,0.0523079530370417,0.1029796509230346,0
898,NO3N,0.0015626747236236,-0.2101179680310448,0.1314963240180296,-0.0728713821549165,0
899,NO3N,0.017890357401998902,0.04191454934257665,0.0519221713112946,-0.056080948139878,0
906,NO3N,0.0102106822019569,-0.0123531848620584,0.0372041984610559,0.044200874760881,0
907,NO3N,0.0,-0.029059393128836,0.0968838215304877,-0.1497293341111882,0
910,NO3N,0.0125086402261923,-0.0202079292587238,-0.0096105690068045,0.0112296873647991,0
912,NO3N,0.0530414048014521,0.1293066655283923,-0.0384992103184708,-0.0487504678741355,0
916,NO3N,0.01910792488073405,0.15194585996364723,0.0040470539708987,0.027480011095994,0
917,NO3N,0.01101865886050285,0.1997659517630379,0.0329299075262681,0.0912041476060958,0
925,NO3N,0.0007908264548177,0.0833178192798023,-0.0777356255345815,-0.0566678414964563,0
931,NO3N,-0.0015829049605049,-0.0087312196564646,-0.1697740280632252,-0.0059473104464398,0
932,NO3N,0.0009710593714519001,0.07663307396460764,-0.0406417668319597,-0.1332786532717782,0
938,NO3N,0.010046186740045052,0.16520105040716115,0.0801783435418537,0.1055595166407919,0
944,NO3N,-0.0041067819526534,0.240476617335102,0.0656473886846753,0.0507028555843093,0
947,NO3N,0.03167057490881065,0.23045580620495484,-0.0470128740093968,-0.0456570044103891,0
968,NO3N,0.03597647846621655,0.1049421174427279,-0.0315750425530529,-0.0119985175419396,0
970,NO3N,0.0120713028697576,0.17447597146350963,0.023443550771838,0.0417043225210728,0
973,NO3N,0.0089021359405932,0.10097585404053815,0.0606217354898134,0.0713092869815114,0
977,NO3N,-0.0112423893489339,0.058800478829096,0.0461938993675476,-0.0065999430881123,0
978,NO3N,-0.0179309996548758,0.1973773714782811,0.0489709489628439,-0.0284460214291564,0
985,NO3N,0.01354389645081095,0.0181311173437486,-0.093110631540314,-0.1092193482580434,0
986,NO3N,0.026781880678868,0.0588394814513172,-0.0050787517182055,-0.0024321054365348,0
987,NO3N,0.004141838285362,0.0389895424741153,-0.0200748044024602,0.0018946314932294,0
991,NO3N,0.0057278204163431,0.2496023268066284,-0.1147896217784009,-0.0615777754634324,0
992,NO3N,0.04367310497786415,0.2819313385057754,-0.0565159233568354,-0.0385609550318385,0
1007,NO3N,0.0399376256808338,-0.3061257252291396,0.1085637311892139,0.1199387435797029,0
1011,NO3N,0.0134823569487843,-0.0713264584584144,0.0248163932038647,0.082827129061805,0
1016,NO3N,-0.0021869870244097,0.04589609374865725,-0.0096838174490938,-0.1078565355267143,0
1017,NO3N,-0.015535293367410701,-0.09047260623866554,-0.0756949357647827,-0.0625039686754077,0
1019,NO3N,-0.0054936215747014,0.07718380013305685,0.0230329389502977,-0.0282242983760063,0
1042,NO3N,-0.0083015585504144,0.0011770864072015,-0.2216020264310436,0.3061839380039374,0
1045,NO3N,-0.0046327920440301,0.0888166251172711,-0.0106920020834813,-0.1363978729470342,0
1051,NO3N,0.0077687098818017,0.2653025956626445,0.0203049097017991,-0.0516586898123314,0
1058,NO3N,0.0110310834322736,0.1943628027374768,-0.0061393083172626,0.028360769900066,0
1064,NO3N,-0.0108036162213787,0.31429239660422736,0.1457043418225623,-0.0042345475503129,0
1065,NO3N,0.0356871405719703,0.4912867113289562,0.0534065027896224,0.013250752444187,0
1067,NO3N,0.0249060632379555,0.5241070297226033,-0.1927261480971606,-0.1366296510558725,0
1070,NO3N,0.0056041023542962,0.3904980271322286,-0.0279674643401847,-0.0197435856417605,0
1074,NO3N,0.0329515141939533,-0.0796596340458507,-0.0208311487497285,0.0458167005653403,0
1077,NO3N,0.0014598125666674,0.5287122834093833,-0.1005354189221467,0.0585913449818983,0
1082,NO3N,-0.0074738525639733,-0.1038652190033372,0.0549293382874525,0.1407285683225363,0
1086,NO3N,0.0278971233167777,0.1839815211304653,0.0798643218280532,0.0464186462535631,0
1113,NO3N,-0.00572203982049565,0.10665724072385745,0.3528907208833912,-0.0556577272252978,0
1114,NO3N,0.00179611659478305,0.08114223271620695,0.1241952480551178,0.0541945597577336,0
1115,NO3N,0.0005714285869776,0.1142939937974149,0.1611710987336142,0.119049029217051,0
1117,NO3N,-0.0259260019149658,0.1908819955649423,0.0404426819409044,0.278623950859089,0
1119,NO3N,0.0,0.2232981013585724,0.2643483777917639,0.1815910569499165,0
1123,NO3N,0.00694187340335785,0.04044118828345015,0.0032978950048611,0.0260903484531802,0
1129,NO3N,0.019940615654906402,-0.12848456990767634,0.0710822190349731,0.0940431814614491,0
1137,NO3N,-0.0015489957670982001,-0.05364780064554785,0.1494560952735796,2.0179167707964263,0
1139,NO3N,-0.0942242204023517,-0.4719425073210109,0.0503143206328057,0.5155046132878955,0
1147,NO3N,0.0145551368281988,0.2929539564168666,0.2259535671892285,0.2663948376001347,0
1168,NO3N,0.0507056450396279,0.1469162681545344,0.2906994440717126,0.3189249561644538,0
1172,NO3N,0.0126882633389515,-0.1077106531141736,-0.0191314874944689,-0.1509699117162184,0
1175,NO3N,0.0008782201969608,0.09640598321966484,0.0138203461098581,0.0843359619311662,0
1186,NO3N,0.05072452189019705,0.1220180419821579,0.1337788764941936,0.1190117391676049,0
1196,NO3N,-0.0259681540842315,-0.0549382119359217,0.0381998929358678,-0.2245811620598369,0
1218,NO3N,-0.00569141338810015,0.14922971971601745,0.0071133169094486,-0.0032917249774609,0
1226,NO3N,0.0085564365819838,0.1065358122403958,0.0269294583929159,0.0659253354466748,0
1235,NO3N,-0.0062742409184734,0.1190301851313246,0.0218587474807346,-0.0465287400908962,0
1237,NO3N,0.0083850290769988,0.3303027144604385,-0.0942741668608742,-0.040074584429644,0
1238,NO3N,0.0088445106447841,0.103038651914728,-0.0376167182443787,-0.0273412032320415,0
